word	similarity
hair-growth	1.0
second-rank	1.0
mother-of-three	1.0
trippled	1.0
riddling	1.0
prevous	1.0
burial	0.965628944933
diatoms	1.0
telescope	0.951910347154
conductress	1.0
wastefully	1.0
tantalisingly	1.0
stabilises	1.0
drug-resistant	1.0
platelets	1.0
advocate-general	1.0
general-manager	1.0
parasites	0.985614948214
childen	1.0
strips	0.893459049983
annonced	1.0
employee-owned	0.989236266363
worn-out	1.0
allay	0.975905142127
hijacked	1.0
ex-treasury	1.0
stabilised	1.0
vinho	1.0
forwarding	0.940988564201
short-sea	1.0
touts	0.862527805265
re-regulate	1.0
protray	1.0
indiscretion	1.0
freeze	0.908894082131
enviroment	1.0
mason	0.931029361335
toute	1.0
varified	1.0
broad-minded	1.0
implore	1.0
adapt	0.943244018069
mazut	1.0
south-eastern	1.0
volutions	1.0
lower-than	1.0
re-iterated	1.0
outburst	1.0
misrepresentations	0.908399682039
historically-low	1.0
abbott	0.904811297992
stamping	0.955507257254
intercommunal	1.0
diminshed	1.0
underfoot	1.0
strata	1.0
cover-names	1.0
pumpkins	1.0
corrects	0.98800005514
elsewhere	0.914046119713
deferments	1.0
air-conditioners	1.0
sheet	0.919885586007
omited	1.0
loosies	1.0
chlorine	0.965840517732
single-day	1.0
competes	0.948918143549
steadfastness	1.0
allergies	0.972507460504
commissaries	1.0
semi-trailer	1.0
immunities	0.928059696428
connive	1.0
cockpit-style	1.0
developmental-stage	1.0
diamond-rich	1.0
ministries	0.92224305225
pro-employment	1.0
disturbed	0.982929811513
competed	0.990720493031
dentures	1.0
shrugged-off	1.0
ineffectively	1.0
loudness	1.0
all-news	1.0
ominious	1.0
stripe	1.0
size	0.875157635328
no-contests	1.0
lightened	0.978226388247
gangly	1.0
behaviourist	1.0
dawns	0.95011722475
disfigured	1.0
humanitarians	1.0
mail-fraud	1.0
maladies	1.0
single-wide	1.0
chevron	0.876746360606
multi-city	1.0
pronghorn	1.0
tusks	1.0
cordoned-off	1.0
reintroduces	1.0
highly-motivated	1.0
seizures	0.971490391482
seven-time	1.0
olds	0.936882441911
problem-solvers	1.0
service	0.8974889165
thenight	1.0
dissuasion	1.0
pre-planting	1.0
payless	1.0
short-circuit	1.0
zinfandel	1.0
drillsites	1.0
near-absolute	1.0
mind-boggling	0.986697564271
master	0.907923471583
predecessors	0.99003730136
mosaiced	1.0
fuzziness	1.0
genesis	0.970066499361
substaintial	1.0
chocolate-coloured	1.0
newly-fallen	1.0
briquetted	1.0
fuero	1.0
reclassifying	1.0
meltdowns	1.0
governmeent	1.0
crate	1.0
concessionaries	1.0
factory-built	1.0
three-bay	1.0
integrally	1.0
mutilated	0.975273823332
transtion	1.0
large-size	0.974592158683
non-interstate	0.992612395847
perimetre	1.0
heftiest	1.0
horrible	0.941683373961
stop-go	1.0
derisorily	1.0
maglev	1.0
one-storey	1.0
double-standard	1.0
heat-related	1.0
handcuffs	0.951150066026
non-beer	1.0
saeen	1.0
elying	1.0
regulator	0.925238676436
idle	0.904131877971
exclaimed	1.0
cannibalize	1.0
three-wicket	1.0
silky	0.992729152118
shampoos	1.0
feeling	0.919144094253
damning	1.0
excessivly	1.0
also-ran	0.987569032779
verify	0.957563526716
assertiveness	1.0
dollar-earning	1.0
longs	1.0
codeine	1.0
immediatley	1.0
spectrum	0.952874862817
craven	1.0
aroundand	1.0
brawny	0.974205208119
increment	0.93931652564
anti-angiogenic	1.0
arousal	1.0
thaw	0.976021401211
urinate	1.0
resignations	0.925495656887
full-screen	1.0
affairs	0.890328748952
metallurgy	1.0
chin.	1.0
credentialed	1.0
mostly	0.843403101726
trans-alpine	1.0
plea-bargain	1.0
paramedics	1.0
that	0.779672638079
record-signing	1.0
relaxations	1.0
racers	1.0
toothed	1.0
injur	1.0
disappered	1.0
britches	1.0
affaire	1.0
workmates	1.0
diecasters	1.0
anti-epileptic	1.0
greenback	0.985431501642
over-enthusiasm	1.0
concedes	0.913592975233
long-course	1.0
wall-to-wall	1.0
unknot	1.0
memebers	1.0
decifit	1.0
quick-moving	1.0
pelting	1.0
counter-spy	1.0
limitless	1.0
diminishing	0.998579506439
vexing	1.0
cinematic	0.999671175883
retroviruses	1.0
metrics	0.892427908153
simplify	0.972747847713
non-commital	1.0
tensely	1.0
mouth	0.940482469992
violence.	1.0
reverence	0.962559296429
conceded	0.89296021356
fluster	1.0
hardwoods	1.0
appetizing	0.968574203125
expound	1.0
pro-clerical	1.0
singer	0.9405739812
singes	1.0
flowery	1.0
thaan	1.0
purges	0.980796824406
state-directed	0.976039515486
blood-type	1.0
nettle	1.0
neighouring	1.0
retro-style	1.0
tech	0.995105224878
paneling	0.977672323642
bitterly-contested	1.0
bruised	1.0
highly-targeted	1.0
calqued	1.0
conservative-led	1.0
scream	0.944226126245
well-below	1.0
train-on	1.0
trompe	0.971307805297
capacity-constrained	1.0
piece-meal	1.0
dual-deck	1.0
thiness	1.0
post-work	1.0
sweetner	1.0
loitered	1.0
schism	1.0
rediscovery	1.0
trafficers	1.0
ulcer	1.0
ldg	1.0
tempted	0.9693689078
cheaply	0.953519178224
mellow	0.91675591976
dovetailing	1.0
hounded	0.977939749099
vindictive	1.0
apace	1.0
intersest	1.0
flowers	0.879745470808
clicked	0.994453163275
hi-tech	0.982785455389
excavator	0.969217905768
graded	1.0
sweet-shops	1.0
virus-infected	1.0
cube-shaped	1.0
longer-established	1.0
kinase	1.0
lube	1.0
statehouse	1.0
tham	1.0
rich	0.82597516306
first-hole	1.0
truck-building	0.963107507721
vice-consul	1.0
memoir	1.0
critisised	1.0
four-tenths	1.0
plate	0.932801271698
antinuclear	1.0
remotest	1.0
intracavernous	1.0
incongruent	1.0
equity-backed	1.0
clumsiness	1.0
well-devised	1.0
overbooking	1.0
reflag	1.0
rugged	0.993560850782
information-access	1.0
databank	1.0
misreported	1.0
leasers	1.0
humidification	1.0
stoically	1.0
jaguar	0.814242970682
loan-based	1.0
rectal	1.0
nicely	0.973049940539
past-the-post	1.0
boarder	1.0
accordance	0.988084779576
pretzel	1.0
patch	0.970139366448
eyelids	1.0
specially-invited	1.0
rehibilitation	1.0
corrent	1.0
apreciated	1.0
twice-daily	0.979107780404
boarded	1.0
cull	1.0
surplusses	1.0
uncomfirmed	1.0
oppposition	1.0
re-instatement	1.0
heirloom	1.0
clarified	0.954077138483
sensitivity	0.992423180367
rootstock	1.0
shoveling	1.0
innevitable	1.0
aggrement	1.0
three-bedroom	0.947174875943
disorganise	1.0
accesses	1.0
snowcats	1.0
once-teeming	1.0
accessing	1.0
rubout	1.0
clarifies	0.999328668528
then-banned	1.0
bio-safety	1.0
chins	1.0
lots	0.918148626503
droves	0.985212229493
overseas-owned	1.0
confirms	0.916173976089
loth	1.0
loto	1.0
maddenly	1.0
ations	1.0
imprimatur	1.0
timber	0.927990458656
proteases	1.0
ire	0.904058060948
letting	0.915784672941
redistricting	0.930561824623
retracing	1.0
extend	0.923583098662
nature	0.857237036564
preservationists	1.0
least-known	1.0
densely-packed	1.0
lapping	1.0
ultrasonics	1.0
polyols	0.988041210649
rabble-rousing	1.0
twang	0.868366986337
pharisee	1.0
extent	0.833053940804
butions	1.0
tendons	1.0
atoms	0.930825639498
non-politicians	1.0
non-union	0.962408891194
cur	1.0
tyranny	0.990057929842
myoclonic	1.0
veer	0.917808600513
voyeuristic	1.0
leisure-oriented	1.0
sleepiest	1.0
semi-state	1.0
heating	0.910294182011
incense	0.957614698536
levitating	1.0
super-competitive	1.0
outsanding	1.0
high-yielding	0.981743311192
lossed	1.0
incapacitated	1.0
polyesters	1.0
range-bound	1.0
southeastern	0.951744400714
fearlessly	1.0
eradicate	0.998543336818
zigged	1.0
obscenity	0.980621095793
mortified	1.0
assur	1.0
wherabouts	1.0
blonds	1.0
wearying	1.0
gypsies	1.0
unhealed	1.0
cult	0.881094959508
ingress	1.0
minuses	0.998553529278
month-long	1.0
surname	1.0
humming	1.0
organisational	1.0
joning	1.0
customisation	1.0
underdone	1.0
swathed	0.985394964521
satellite-monitoring	1.0
triviality	1.0
union	0.896367280022
truck-load	1.0
overweighed	1.0
suffragette	1.0
fro	1.0
fair-trade	1.0
test-match	1.0
wheel-to-wheel	1.0
muck	0.984264745417
accoridng	1.0
much	0.834608373264
wine-cellar	1.0
fru	1.0
undistinguished	0.991230628219
fry	0.974215797363
mothball	1.0
tallest	0.936316462792
non-married	1.0
toning	1.0
baloon	1.0
overmanaging	1.0
ministeral	1.0
retrospect	1.0
spit	1.0
dataprocessing	1.0
vulernable	1.0
nightflight	1.0
conifers	1.0
allotting	1.0
ancestoral	1.0
down-river	1.0
export-driven	1.0
low-water	1.0
abstains	1.0
doubts	0.929053763367
business-related	1.0
two-hundredths	0.909680350166
media-oriented	1.0
spin	0.928971689603
sixth-place	1.0
deicsion	1.0
single-plane	1.0
emploi	1.0
overflight	1.0
cul	0.953725575973
pre-employment	1.0
tularaemia	1.0
by-election	1.0
data-communications	1.0
preempting	1.0
we'er	1.0
bargain-hunters	0.98691308939
contingencies	0.988429850271
professionally	0.9994734738
paraglider	1.0
microbiological	1.0
naturel	1.0
disk-drive	0.948563844112
miniature	0.973721345554
unloading	0.899805451041
mechanising	1.0
prostrate	1.0
reunion	0.99391740094
elaborate	0.930955838881
eaiser	1.0
exoneration	1.0
diminuation	1.0
climbed	0.86517823378
burglars	1.0
canoeing	1.0
local-area	1.0
riparian	1.0
prefixed	1.0
ditching	1.0
verges	1.0
two-drug	1.0
embargos	1.0
conditioned	0.96707298768
counter-statements	1.0
eighteen	0.979881456227
wallowed	1.0
noncompetitive	0.994694150631
conditioner	0.967611781292
controversy	0.885481297597
insatiable	0.973855462743
serialisation	1.0
live-stock	1.0
bricklayer	1.0
bricks-and-mortar	1.0
memorial	0.946296356285
victualling	1.0
ignored	0.860420558969
ogether	1.0
first-mover	1.0
possibiltiy	1.0
remand	1.0
mummified	1.0
miniaturize	1.0
democracies	0.906505577182
statemate	1.0
militar	1.0
split	0.8814399228
hydrocracking	1.0
brines	1.0
visitations	1.0
provincials	1.0
codename	1.0
principals	0.94885103401
remans	1.0
tensive	1.0
chalking	0.943142318778
effortlessly	0.953454247662
communally	1.0
chauvinistic	1.0
marcher	1.0
controversa	1.0
qualifications	0.938756473822
refit	1.0
polycyclic	1.0
marched	0.860730291044
kittens	1.0
boiler	0.949011011876
rulebook	1.0
three-hole	1.0
card-based	1.0
torpedoed	1.0
cost-effectiveness	1.0
downwardly	1.0
midsized	0.882676888529
self-doubt	1.0
furlough	1.0
radionuclides	1.0
peremptory	0.988609468843
venant	1.0
militance	1.0
redeployments	1.0
mentors	0.993814073708
darkside	1.0
lock-in	1.0
slim	0.962067493136
academic	0.906895207797
stillness	1.0
six-color	1.0
cineastes	1.0
architecural	1.0
low-middle	1.0
dirtying	1.0
video-on-demand	1.0
massaging	1.0
plaque	0.971848947513
near-impossible	1.0
mortgage-lending	1.0
outlived	1.0
bellow	1.0
better-managed	1.0
mopier	1.0
lyssavirus	1.0
antagonists	0.987972303308
leak-proof	1.0
agrobiotechnology	1.0
tax-processing	1.0
lubes	1.0
half-starved	1.0
consolidated	0.910116053951
visability	1.0
scuh	1.0
airbag	1.0
portrayed	0.965430753171
career-enhancing	1.0
lasso	1.0
claudication	0.994649479113
terrific	0.909599984924
upsides	1.0
sweetly-struck	1.0
ham	0.937099791176
duffer	1.0
out-of-town	1.0
on-growing	1.0
weeeks	1.0
espouses	1.0
had	0.873205308278
insubordination	0.984756452221
watercolour	1.0
duffed	1.0
over-booked	1.0
nondelivery	1.0
mistyped	1.0
beloved	0.975059206066
duffel	1.0
mar	1.0
has	0.820485280347
espoused	1.0
transition-related	1.0
power-producing	1.0
trip.	1.0
loyalism	1.0
unblinkingly	1.0
eldery	1.0
test-fire	1.0
municipal	0.920289239381
cysts	1.0
irretrievable	1.0
elders	0.898344081317
survival	0.923391924066
online	1.0
hazelnuts	1.0
unequivocally	0.955633642391
palazzo	1.0
non-poverty	1.0
preceeds	1.0
indicative	0.956909111393
compaction	1.0
saying	0.828668235518
clustered	0.904236084975
swamps	1.0
shadow	0.905504967927
replace	0.849707354055
annihiliation	1.0
riskiness	0.731910292853
working-to-rule	1.0
masonic	1.0
pennies	0.931475369554
six-cylinder	1.0
subseqently	1.0
fournir	1.0
emphasied	1.0
pro-liberalisation	1.0
experimentally	0.972939683071
tier	1.0
misdemeanors	0.995544555346
unabashedly	1.0
proofers	1.0
front-loading	1.0
assocated	1.0
unsinkable	1.0
crowd	0.894164540759
taing	1.0
walk-on	1.0
add	0.816963363543
mosques	1.0
ash	0.984018353206
crown	0.949369515624
postmaster	0.900553736013
proportionally	1.0
deflection	1.0
crows	0.934898078798
mishit	1.0
bird-pollinated	1.0
prospectuses	0.983663205313
re-escalation	1.0
late-winter	1.0
billboard	1.0
fiduciary	0.951672553665
below-inflation	1.0
decollectivisation	1.0
superstructure	1.0
botton	1.0
peerless	0.903323311888
double-agent	1.0
lockdown	1.0
inhuman	0.998460223684
plucked	1.0
nearsightedness	1.0
sledge	1.0
demystifying	1.0
six-axle	1.0
inflation-target	1.0
syphilis	1.0
depeartment	1.0
six-game	0.877377273958
monetization	1.0
completly	1.0
sensitising	1.0
murrelet	1.0
non-exceptional	1.0
unequipped	1.0
low-yielding	1.0
giant-sized	1.0
varicose	1.0
black-and-blue	1.0
inter-continental	1.0
unbroadcast	1.0
orimulsion	1.0
narow	1.0
brigader	1.0
brigades	1.0
threes	1.0
stutter	0.923069778804
starring	0.935044755118
mediocrity	1.0
filaments	1.0
three-to-nine	1.0
tax-supported	1.0
allthe	1.0
accelerations	1.0
visitng	1.0
stoker	1.0
stokes	1.0
behavour	1.0
restlessness	1.0
spaceships	1.0
walrus	1.0
decomissioning	1.0
anomalous	0.944517907311
cheese-filled	1.0
machinegun	1.0
officeholders	1.0
over-balanced	1.0
dermatologists	1.0
newly-emerging	1.0
stoked	0.99783953905
lower-key	1.0
ribozymes	1.0
ill-founded	1.0
god-kings	1.0
reclassify	1.0
pre-tax	0.915690847952
university.	1.0
one-inch	0.916803902438
predited	1.0
infraction	1.0
marshall	0.883670113303
honeymoon	0.980597795043
nongovernmental	1.0
district-based	1.0
administer	0.969648058686
beings	0.884144131547
one-fourth	0.924327474114
marshals	1.0
hallucinogenic	1.0
shoots	0.932230484526
off-the-cuff	1.0
appropriators	0.917970283731
supply-and-demand	1.0
stab	0.985758095905
blood-coagulation	1.0
foothold	0.961363670324
approx.	1.0
coordinators	1.0
refinancings	1.0
altitude	0.985535222206
lastest	0.937163801307
mutiliated	1.0
tame	0.92441642828
systems.	1.0
publicly-traded	1.0
grasping	0.975293419058
despises	1.0
tree-clearing	1.0
condensor	1.0
cautioning	0.985681077834
rapes	1.0
medallists	1.0
contusions	1.0
imaged	1.0
adjournments	1.0
grooms	1.0
self-catheterisation	1.0
perfumes	1.0
waistcoat	1.0
trolley-buses	1.0
creator-god	1.0
lapses	0.984327535239
hunkiest	1.0
denoting	1.0
nonvoting	0.887819304305
hot-tempered	0.994045723602
being.	1.0
de-stocking	0.952035838878
verde	0.982286918159
perfumed	0.991574594085
commercial-free	1.0
she-devils	1.0
spokesperson	0.986269937028
inabilty	1.0
safeguard	0.93317317829
incinerator	0.836903085688
www.company.com	1.0
unliveable	1.0
duel	0.935293209786
rousted	1.0
humbled	0.998917118452
flawlessly	1.0
azo	1.0
arrays	1.0
poverty-ridden	1.0
morning	0.744192965098
fascist-like	1.0
smashes	1.0
dominants	1.0
break-up	0.991801645005
imporving	1.0
open-air	1.0
unanimous	0.964916334171
servings	1.0
soldering	0.919680158593
sportifs	1.0
duer	1.0
dues	1.0
refillable	0.953805762838
passenger	0.893677848371
disgrace	0.997818624989
unvieled	1.0
extenuated	1.0
megahertz	1.0
chipped	0.965391709844
fourballs	1.0
age-groups	1.0
sanatoria	1.0
forestland	1.0
ana	0.980300972293
sentimentality	0.995836402327
coal-based	1.0
bedsheet	1.0
decapitation	1.0
timezone	1.0
slagheaps	1.0
fibroids	1.0
aveage	1.0
triangles	0.956690781515
preconfirmation	1.0
slurring	1.0
mid-sixties	1.0
wading	1.0
eventual	0.945773134972
minds.	1.0
storybook	1.0
use-by	1.0
oxygenated	1.0
rebelious	1.0
narrowband	1.0
underfed	1.0
role	0.765291849178
brent	0.982866417283
remanufactures	1.0
carbonaceous	1.0
tamely	1.0
oxygenates	1.0
truncheons	1.0
technology-oriented	1.0
time-keeping	1.0
diagonals	1.0
theorist	0.990925056922
intend	0.927152042117
preannouncement	1.0
palms	0.942742707556
units.	1.0
apartheid-free	1.0
disctrict	1.0
outage	0.949762752274
contactor	1.0
plants.	1.0
president-for-life	1.0
much-admired	1.0
substitue	1.0
televsion	1.0
frustation	1.0
smelling	0.97628665197
variable	0.956153302907
transporter	0.947233839801
unrisked	1.0
hawker	1.0
camisoles	1.0
explosions	0.942460088924
salmonella	0.899517908551
exuberantly	1.0
laughed	0.966660039826
multi-application	1.0
energy-rich	1.0
farewelling	1.0
multi-denominational	1.0
health-giving	1.0
toll-road	1.0
yield-lowering	1.0
worker-based	1.0
over-estimated	1.0
ordination	1.0
spirital	1.0
reversible	0.96236322555
stoking	0.981085523893
broker-based	1.0
over-estimates	1.0
erred	0.984856530068
higher-price	1.0
steelhead	1.0
jewel-encrusted	1.0
embrittled	1.0
gown	1.0
age-defying	1.0
disassociate	0.999859082997
whoever	0.840566146115
scalps	0.976877260337
machination	1.0
disaster-related	1.0
field-goal	1.0
fivefold	0.918293235549
cushy	1.0
experiments	0.883004370156
phonenumber	1.0
bemedalled	1.0
bandits	1.0
serially	1.0
encourageing	1.0
chair	0.95916962797
anti-fertility	1.0
economy-wide	1.0
co-prime	1.0
pressure-sensitive	1.0
injectible	1.0
amplification	1.0
grapples	0.98296204797
qualtiy	1.0
cardlock	1.0
freelance	1.0
megawatts	0.964373920173
photocopiers	0.985243079102
fist	0.973913849696
crater	1.0
overregulation	1.0
grappled	0.988264820474
cliched	0.979175594405
parimutuel	1.0
foreseable	1.0
macho	0.961677171199
poorly-constructed	1.0
taconite	1.0
methodical	0.875977971383
boom/bust	1.0
tenacious	0.982435578125
over-the-top	1.0
downloading	1.0
paychecks	0.989185673118
forestries	1.0
jerk	1.0
slash-and-burn	1.0
strenghened	1.0
expandable	1.0
intake	0.969979113012
biopharmaceuticals	1.0
radioisotope	1.0
hardwork	1.0
stitchers	1.0
embark	0.984911044422
gloomy	0.939647813735
self-governments	1.0
instil	1.0
stays	0.910415495845
monetisation	1.0
southpaw	1.0
pranced	1.0
in-roads	1.0
exact	0.901935940127
minute	0.891519942162
currency-specific	1.0
ammounts	1.0
super-maximum	1.0
cooks	0.981300282509
super-regulator	1.0
dextropropoxyphene	1.0
prizemoney	1.0
valley	0.903594247774
advertising-related	1.0
twin-domed	1.0
btween	1.0
istitutions	1.0
skewed	0.994573232415
refueled	1.0
pursue	0.900126432439
illustrators	1.0
too-low	1.0
two-seeded	1.0
defaults	0.883769922792
day-traders	1.0
threee	1.0
prefects	1.0
consititutional	1.0
once-booming	1.0
multiprocessing	1.0
once-prosperous	1.0
batsmen	1.0
mail-boxes	1.0
no-shows	1.0
director/officer	1.0
meadow	1.0
versatility	1.0
intial	1.0
hindered	0.969362808135
consolidates	0.882496190128
copyrighted	0.920345843431
lengthened	0.9231697249
gnawed	1.0
values-based	1.0
shirts	0.936538998614
blose	1.0
catolog	1.0
patient	0.950171921738
six-seat	1.0
adorns	1.0
breakthough	1.0
halyards	1.0
bagging	1.0
headset	1.0
digtal	1.0
post-reform	1.0
crop-based	1.0
celebrated	0.944748411394
deep-cut	1.0
electrocutions	1.0
wayward	0.991066720599
kabul	0.935449315845
cobalt-rich	1.0
econimic	1.0
paedophila	1.0
developping	1.0
re-delivery	1.0
geography	0.901444765288
boost	0.951397987892
roller-blading	1.0
unintentionally	0.986698067725
performant	1.0
drafted	0.958037228138
coccyx	1.0
oldies	1.0
climbs	0.939102822823
honour	1.0
terabytes	1.0
espcially	1.0
ankle-length	1.0
paedophile	1.0
credit-checking	1.0
nemesis	0.931388910631
