word	similarity
sub-tribe	1.0
projection	0.738258252308
lengthed	1.0
outraging	1.0
lengthen	0.922975812542
intent	0.773929269089
government-designated	1.0
invesment	1.0
provincial-level	1.0
spacewalks	1.0
stern	0.785111212876
high-wage	1.0
end-of-sittings	1.0
sensibilisation	1.0
disproportionately	0.967898321367
sternest	1.0
silverscreen	1.0
frosty	0.940962193829
sterness	1.0
encoutered	1.0
catchy	1.0
insecurity	1.0
outwit	1.0
cannibal	1.0
prospector	1.0
aerodynamicist	1.0
below-standard	1.0
refunding	0.770922363611
music	0.84777024375
therefore	0.700271629604
distortions	0.925727627152
reasserting	0.893624126942
caned	1.0
sermons	1.0
pinpoints	1.0
ex-rugby	1.0
rpondre	1.0
expecting	0.737401424743
populations	0.831639690919
two-all	1.0
anti-gun	1.0
crossbar	1.0
multi-channel	1.0
rearrangements	1.0
asset-type	1.0
meteorologist	1.0
milestones	0.707580925716
explusions	1.0
lead-based	1.0
categoric	1.0
exco	1.0
excl	1.0
schoolboys	0.825336916252
exhorbitant	1.0
exch	1.0
circumstances	0.669988585196
resently	1.0
co-marketing	1.0
enflamed	1.0
morally	0.929450663565
locked	0.73355320888
toxins	1.0
non-alignment	1.0
commentaire	1.0
well-supplied	1.0
edication	1.0
keloids	1.0
innoculate	1.0
repaid	0.851471895899
manuverability	1.0
locker	0.889984805323
intensifed	1.0
old-guard	1.0
under-financing	1.0
confining	1.0
radicalisation	1.0
bankiers	1.0
avaient	1.0
six-mile	0.955979670303
sectarianism	1.0
unreconstructed	1.0
pollutors	1.0
capsaicin	1.0
wand	1.0
pints	0.78220285393
unjust	0.897014428185
envirnomental	1.0
fluorite	1.0
optician	1.0
pooper	1.0
buy-now-pay-later	1.0
want	0.766679030291
cookers	1.0
rayon	0.915487944469
pinto	1.0
cross-sales	1.0
cookery	1.0
groggily	1.0
sub-indices	1.0
well-armed	1.0
wracked	0.966656384723
repricing	1.0
travel	0.823581826571
shirked	1.0
recently-departed	1.0
cutback	0.714332263888
sanatoriums	1.0
playback	0.400636346719
good-value	1.0
profiteered	1.0
nearly-completed	1.0
divergance	1.0
industrialised	1.0
prostitues	1.0
amricaine	1.0
non-reserved	1.0
twines	1.0
cyclone-devastated	1.0
names.	1.0
wheatear	1.0
uselessness	1.0
barbarians	1.0
assimilated	1.0
sugar-based	1.0
money-launderers	1.0
registries	1.0
dinosaurs	0.725401197896
modest	0.771968440877
lattice-work	1.0
millages	1.0
twined	1.0
sentencing	0.735863765983
off-label	1.0
ex-justice	1.0
military-based	1.0
assimilates	1.0
steadfast	0.934553974914
matter-of-fact	1.0
poiints	1.0
well-reasoned	1.0
occasions	0.870384154468
deficit-fighting	1.0
romped	1.0
long_term	1.0
sickening	1.0
tulip	0.977788756391
perpetrator	1.0
quiting	1.0
farmlands	1.0
nonsensical	1.0
point-of-sale	0.948113968549
lace-up	1.0
leisurely	0.748677776181
smashers	1.0
macroeconometric	1.0
snugly	1.0
once-a-week	1.0
medium-distance	1.0
effect.	1.0
roll-over	1.0
concurrence	0.890752961252
cerrado	1.0
whizzing	1.0
three-strain	1.0
partnered	1.0
bromantan	1.0
butcher	0.860267811186
beerhall	1.0
kneejerk	1.0
rewarded	0.926931873419
wherein	1.0
activating	1.0
abysses	1.0
genetically-engineered	1.0
welcomes	0.888676208799
fir	1.0
ex-dividend	0.831253373347
ready-to-use	1.0
wickedly	0.85789875437
up-trend	1.0
fit	0.806467329807
insureds	1.0
lifeline	1.0
screaming	0.784944113695
fix	0.921419367284
occupations	0.894303766057
pre-baking	1.0
discourse	0.963597567782
seamier	0.904933794213
fib	1.0
first-test	1.0
bulding	1.0
rehoused	1.0
fig	0.876336005138
bankrupty	1.0
tee-off	1.0
non-resort	1.0
fin	1.0
passageways	1.0
fim	1.0
canstock	1.0
lingustic	1.0
unpeg	1.0
perching	1.0
songwriter	1.0
municipality	0.951796789913
enamelled	1.0
short-listed	1.0
vouchers	0.91853731654
top-quality	0.894870849292
hypoxic	1.0
effectu	1.0
sodium	0.746949322971
effects	0.83673525873
counter-terrorists	1.0
fast-attack	1.0
multidimensional	1.0
sixteen	1.0
undeveloped	0.839051778628
dead-end	1.0
saddened	1.0
grueling	0.717481492148
customer-oriented	1.0
kleptocracy	1.0
partisan	0.825798236427
dungeon-like	1.0
miltary	1.0
whacking	1.0
castigating	0.827137919246
foregin	1.0
telekom	1.0
disconnection	1.0
blood-plasma	1.0
self-titled	1.0
hair-growth	1.0
second-rank	1.0
mother-of-three	1.0
trippled	1.0
riddling	1.0
prevous	1.0
burial	0.676679612279
diatoms	1.0
telescope	0.917084187908
conductress	1.0
wastefully	1.0
tantalisingly	1.0
stabilises	1.0
drug-resistant	1.0
platelets	1.0
advocate-general	1.0
general-manager	1.0
parasites	0.931262905149
childen	1.0
strips	0.702198385072
annonced	1.0
employee-owned	0.926789748368
worn-out	1.0
allay	0.930084707053
hijacked	1.0
ex-treasury	1.0
stabilised	1.0
vinho	1.0
forwarding	0.928988585774
short-sea	1.0
touts	0.748431903681
re-regulate	1.0
protray	1.0
indiscretion	1.0
freeze	0.876342048064
enviroment	1.0
mason	0.656756889627
toute	1.0
varified	1.0
broad-minded	1.0
implore	1.0
adapt	0.968664778898
mazut	1.0
south-eastern	1.0
volutions	1.0
lower-than	1.0
re-iterated	1.0
outburst	1.0
misrepresentations	0.743379487192
historically-low	1.0
abbott	0.378560143044
stamping	0.855371813711
intercommunal	1.0
diminshed	1.0
underfoot	1.0
strata	1.0
cover-names	1.0
pumpkins	1.0
corrects	0.880623648122
elsewhere	0.715317223157
deferments	1.0
air-conditioners	1.0
sheet	0.763142766251
omited	1.0
loosies	1.0
chlorine	0.852914060442
single-day	1.0
competes	0.840390960603
steadfastness	1.0
allergies	0.909151761206
commissaries	1.0
semi-trailer	1.0
immunities	0.87154584601
connive	1.0
cockpit-style	1.0
developmental-stage	1.0
diamond-rich	1.0
ministries	0.821146701011
pro-employment	1.0
disturbed	0.96494177339
competed	0.978349080267
dentures	1.0
shrugged-off	1.0
ineffectively	1.0
loudness	1.0
all-news	1.0
ominious	1.0
stripe	1.0
size	0.825652070028
no-contests	1.0
lightened	0.799063424925
gangly	1.0
behaviourist	1.0
dawns	0.902108127428
disfigured	1.0
humanitarians	1.0
mail-fraud	1.0
maladies	1.0
single-wide	1.0
chevron	0.572930369381
multi-city	1.0
pronghorn	1.0
tusks	1.0
cordoned-off	1.0
reintroduces	1.0
highly-motivated	1.0
seizures	0.859960323602
seven-time	1.0
olds	0.742586827667
problem-solvers	1.0
service	0.629414709886
thenight	1.0
dissuasion	1.0
pre-planting	1.0
payless	1.0
short-circuit	1.0
zinfandel	1.0
drillsites	1.0
near-absolute	1.0
mind-boggling	0.954957364578
master	0.810187795422
predecessors	0.949953965016
mosaiced	1.0
fuzziness	1.0
genesis	0.937590420515
substaintial	1.0
chocolate-coloured	1.0
newly-fallen	1.0
briquetted	1.0
fuero	1.0
reclassifying	1.0
meltdowns	1.0
governmeent	1.0
crate	1.0
concessionaries	1.0
factory-built	1.0
three-bay	1.0
integrally	1.0
mutilated	0.840351502503
transtion	1.0
large-size	0.877713385792
non-interstate	0.952473492867
perimetre	1.0
heftiest	1.0
horrible	0.778385370477
stop-go	1.0
derisorily	1.0
maglev	1.0
one-storey	1.0
double-standard	1.0
heat-related	1.0
handcuffs	0.68538631857
non-beer	1.0
saeen	1.0
elying	1.0
regulator	0.926860551274
idle	0.716722619691
exclaimed	1.0
cannibalize	1.0
three-wicket	1.0
silky	0.922490487656
shampoos	1.0
feeling	0.836034772033
damning	1.0
excessivly	1.0
also-ran	0.706268073999
verify	0.921606165431
assertiveness	1.0
dollar-earning	1.0
longs	1.0
codeine	1.0
immediatley	1.0
spectrum	0.897711468104
craven	1.0
aroundand	1.0
brawny	0.877686475872
increment	0.743321196076
anti-angiogenic	1.0
arousal	1.0
thaw	0.771699849558
urinate	1.0
resignations	0.657454292017
full-screen	1.0
affairs	0.905993025575
metallurgy	1.0
chin.	1.0
credentialed	1.0
mostly	0.818101998252
trans-alpine	1.0
plea-bargain	1.0
paramedics	1.0
that	0.709823697688
record-signing	1.0
relaxations	1.0
racers	1.0
toothed	1.0
injur	1.0
disappered	1.0
britches	1.0
affaire	1.0
workmates	1.0
diecasters	1.0
anti-epileptic	1.0
greenback	0.915645545385
over-enthusiasm	1.0
concedes	0.654998050179
long-course	1.0
wall-to-wall	1.0
unknot	1.0
memebers	1.0
decifit	1.0
quick-moving	1.0
pelting	1.0
counter-spy	1.0
limitless	1.0
diminishing	0.935202896442
vexing	1.0
cinematic	0.955730976358
retroviruses	1.0
metrics	0.692028005933
simplify	0.957751517893
non-commital	1.0
tensely	1.0
mouth	0.887108748832
violence.	1.0
reverence	0.813727971934
conceded	0.794506369119
fluster	1.0
hardwoods	1.0
appetizing	0.921055157023
expound	1.0
pro-clerical	1.0
singer	0.879200200534
singes	1.0
flowery	1.0
thaan	1.0
purges	0.841302241866
state-directed	0.872117633554
blood-type	1.0
nettle	1.0
neighouring	1.0
retro-style	1.0
tech	0.828867352914
paneling	0.856566683971
bitterly-contested	1.0
bruised	1.0
highly-targeted	1.0
calqued	1.0
conservative-led	1.0
scream	0.843365991429
well-below	1.0
train-on	1.0
trompe	0.798537732478
capacity-constrained	1.0
piece-meal	1.0
dual-deck	1.0
thiness	1.0
post-work	1.0
sweetner	1.0
loitered	1.0
schism	1.0
rediscovery	1.0
trafficers	1.0
ulcer	1.0
ldg	1.0
tempted	0.942625537546
cheaply	0.920424070312
mellow	0.808906831026
dovetailing	1.0
hounded	0.899400325971
vindictive	1.0
apace	1.0
intersest	1.0
flowers	0.731274330761
clicked	0.949647154972
hi-tech	0.93693169194
excavator	0.817063178446
graded	1.0
sweet-shops	1.0
virus-infected	1.0
cube-shaped	1.0
longer-established	1.0
kinase	1.0
lube	1.0
statehouse	1.0
tham	1.0
rich	0.696499208479
first-hole	1.0
truck-building	0.683801178553
vice-consul	1.0
memoir	1.0
critisised	1.0
four-tenths	1.0
plate	0.790785761467
antinuclear	1.0
remotest	1.0
intracavernous	1.0
incongruent	1.0
equity-backed	1.0
clumsiness	1.0
well-devised	1.0
overbooking	1.0
reflag	1.0
rugged	0.863591638421
information-access	1.0
databank	1.0
misreported	1.0
leasers	1.0
humidification	1.0
stoically	1.0
jaguar	0.357065769487
loan-based	1.0
rectal	1.0
nicely	0.794444758494
past-the-post	1.0
boarder	1.0
accordance	0.892513052475
pretzel	1.0
patch	0.903762040538
eyelids	1.0
specially-invited	1.0
rehibilitation	1.0
corrent	1.0
apreciated	1.0
twice-daily	0.875899938816
boarded	1.0
cull	1.0
surplusses	1.0
uncomfirmed	1.0
oppposition	1.0
re-instatement	1.0
heirloom	1.0
clarified	0.899936038818
sensitivity	0.955228851554
rootstock	1.0
shoveling	1.0
innevitable	1.0
aggrement	1.0
three-bedroom	0.76699085992
disorganise	1.0
accesses	1.0
snowcats	1.0
once-teeming	1.0
accessing	1.0
rubout	1.0
clarifies	0.96648568973
then-banned	1.0
bio-safety	1.0
chins	1.0
lots	0.659808011729
droves	0.858713378059
overseas-owned	1.0
confirms	0.877485417572
loth	1.0
loto	1.0
maddenly	1.0
ations	1.0
imprimatur	1.0
timber	0.744907046086
proteases	1.0
ire	0.763075683035
letting	0.763494231347
redistricting	0.87008079082
retracing	1.0
extend	0.823839697924
nature	0.90033532492
preservationists	1.0
least-known	1.0
densely-packed	1.0
lapping	1.0
ultrasonics	1.0
polyols	0.68143075686
rabble-rousing	1.0
twang	0.733994036719
pharisee	1.0
extent	0.714990251037
butions	1.0
tendons	1.0
atoms	0.557375950139
non-politicians	1.0
non-union	0.894895870871
cur	1.0
tyranny	0.843836819879
myoclonic	1.0
veer	0.749433187425
voyeuristic	1.0
leisure-oriented	1.0
sleepiest	1.0
semi-state	1.0
heating	0.7984687999
incense	0.780582128196
levitating	1.0
super-competitive	1.0
outsanding	1.0
high-yielding	0.929108336003
lossed	1.0
incapacitated	1.0
polyesters	1.0
range-bound	1.0
southeastern	0.872206215369
fearlessly	1.0
eradicate	0.974937366396
zigged	1.0
obscenity	0.939953423829
mortified	1.0
assur	1.0
wherabouts	1.0
blonds	1.0
wearying	1.0
gypsies	1.0
unhealed	1.0
cult	0.766591252582
ingress	1.0
minuses	0.923845989032
month-long	1.0
surname	1.0
humming	1.0
organisational	1.0
joning	1.0
customisation	1.0
underdone	1.0
swathed	0.942513251946
satellite-monitoring	1.0
triviality	1.0
union	0.694250918601
truck-load	1.0
overweighed	1.0
suffragette	1.0
fro	1.0
fair-trade	1.0
test-match	1.0
wheel-to-wheel	1.0
muck	0.835393454653
accoridng	1.0
much	0.863117185316
wine-cellar	1.0
fru	1.0
undistinguished	0.903706520725
fry	0.956812688825
mothball	1.0
tallest	0.720412336527
non-married	1.0
toning	1.0
baloon	1.0
overmanaging	1.0
ministeral	1.0
retrospect	1.0
spit	1.0
dataprocessing	1.0
vulernable	1.0
nightflight	1.0
conifers	1.0
allotting	1.0
ancestoral	1.0
down-river	1.0
export-driven	1.0
low-water	1.0
abstains	1.0
doubts	0.752938494734
business-related	1.0
two-hundredths	0.690954747466
media-oriented	1.0
spin	0.845278409438
sixth-place	1.0
deicsion	1.0
single-plane	1.0
emploi	1.0
overflight	1.0
cul	0.616399306697
pre-employment	1.0
tularaemia	1.0
by-election	1.0
data-communications	1.0
preempting	1.0
we'er	1.0
bargain-hunters	0.970935236328
contingencies	0.990328016716
professionally	0.962725918258
paraglider	1.0
microbiological	1.0
naturel	1.0
disk-drive	0.685441612875
miniature	0.913598775148
unloading	0.653056176639
mechanising	1.0
prostrate	1.0
reunion	0.858394123932
elaborate	0.685172275968
eaiser	1.0
exoneration	1.0
diminuation	1.0
climbed	0.877154049265
burglars	1.0
canoeing	1.0
local-area	1.0
riparian	1.0
prefixed	1.0
ditching	1.0
verges	1.0
two-drug	1.0
embargos	1.0
conditioned	0.901239535882
counter-statements	1.0
eighteen	0.68807103118
wallowed	1.0
noncompetitive	0.913149995898
conditioner	0.8998035186
controversy	0.713521457949
insatiable	0.946435147552
serialisation	1.0
live-stock	1.0
bricklayer	1.0
bricks-and-mortar	1.0
memorial	0.876389674176
victualling	1.0
ignored	0.885246658487
ogether	1.0
first-mover	1.0
possibiltiy	1.0
remand	1.0
mummified	1.0
miniaturize	1.0
democracies	0.776931255623
statemate	1.0
militar	1.0
split	0.750808295823
hydrocracking	1.0
brines	1.0
visitations	1.0
provincials	1.0
codename	1.0
principals	0.908781040389
remans	1.0
tensive	1.0
chalking	0.857609911491
effortlessly	0.867749022647
communally	1.0
chauvinistic	1.0
marcher	1.0
controversa	1.0
qualifications	0.719155041373
refit	1.0
polycyclic	1.0
marched	0.635584192243
kittens	1.0
boiler	0.844674902433
rulebook	1.0
three-hole	1.0
card-based	1.0
torpedoed	1.0
cost-effectiveness	1.0
downwardly	1.0
midsized	0.813558287327
self-doubt	1.0
furlough	1.0
radionuclides	1.0
peremptory	0.960212997078
venant	1.0
militance	1.0
redeployments	1.0
mentors	0.924551541324
darkside	1.0
lock-in	1.0
slim	0.857759068882
academic	0.53926701773
stillness	1.0
six-color	1.0
cineastes	1.0
architecural	1.0
low-middle	1.0
dirtying	1.0
video-on-demand	1.0
massaging	1.0
plaque	0.783903320702
near-impossible	1.0
mortgage-lending	1.0
outlived	1.0
bellow	1.0
better-managed	1.0
mopier	1.0
lyssavirus	1.0
antagonists	0.939324263499
leak-proof	1.0
agrobiotechnology	1.0
tax-processing	1.0
lubes	1.0
half-starved	1.0
consolidated	0.605239612042
visability	1.0
scuh	1.0
airbag	1.0
portrayed	0.9109584333
career-enhancing	1.0
lasso	1.0
claudication	0.913964212118
terrific	0.755901696014
upsides	1.0
sweetly-struck	1.0
ham	0.635364799181
duffer	1.0
out-of-town	1.0
on-growing	1.0
weeeks	1.0
espouses	1.0
had	0.782400580039
insubordination	0.677439303493
watercolour	1.0
duffed	1.0
over-booked	1.0
nondelivery	1.0
mistyped	1.0
beloved	0.870763598522
duffel	1.0
mar	1.0
has	0.687508102454
espoused	1.0
transition-related	1.0
power-producing	1.0
trip.	1.0
loyalism	1.0
unblinkingly	1.0
eldery	1.0
test-fire	1.0
municipal	0.829619843325
cysts	1.0
irretrievable	1.0
elders	0.57847817017
survival	0.805352611805
online	1.0
hazelnuts	1.0
unequivocally	0.895587743776
palazzo	1.0
non-poverty	1.0
preceeds	1.0
indicative	0.883620853369
compaction	1.0
saying	0.778613071379
clustered	0.901260069142
swamps	1.0
shadow	0.850420743853
replace	0.808211266761
annihiliation	1.0
riskiness	0.673626927074
working-to-rule	1.0
masonic	1.0
pennies	0.869305288712
six-cylinder	1.0
subseqently	1.0
fournir	1.0
emphasied	1.0
pro-liberalisation	1.0
experimentally	0.791611600366
tier	1.0
misdemeanors	0.927527716462
unabashedly	1.0
proofers	1.0
front-loading	1.0
assocated	1.0
unsinkable	1.0
crowd	0.779525549841
taing	1.0
walk-on	1.0
add	0.833647486076
mosques	1.0
ash	0.75673393324
crown	0.848934192101
postmaster	0.670871574476
proportionally	1.0
deflection	1.0
crows	0.687671179109
mishit	1.0
bird-pollinated	1.0
prospectuses	0.915639853482
re-escalation	1.0
late-winter	1.0
billboard	1.0
fiduciary	0.826646444713
below-inflation	1.0
decollectivisation	1.0
superstructure	1.0
botton	1.0
peerless	0.796362105082
double-agent	1.0
lockdown	1.0
inhuman	0.987570853291
plucked	1.0
nearsightedness	1.0
sledge	1.0
demystifying	1.0
six-axle	1.0
inflation-target	1.0
syphilis	1.0
depeartment	1.0
six-game	0.621828961664
monetization	1.0
completly	1.0
sensitising	1.0
murrelet	1.0
non-exceptional	1.0
unequipped	1.0
low-yielding	1.0
giant-sized	1.0
varicose	1.0
black-and-blue	1.0
inter-continental	1.0
unbroadcast	1.0
orimulsion	1.0
narow	1.0
brigader	1.0
brigades	1.0
threes	1.0
stutter	0.781061787806
starring	0.758906583471
mediocrity	1.0
filaments	1.0
three-to-nine	1.0
tax-supported	1.0
allthe	1.0
accelerations	1.0
visitng	1.0
stoker	1.0
stokes	1.0
behavour	1.0
restlessness	1.0
spaceships	1.0
walrus	1.0
decomissioning	1.0
anomalous	0.908856605288
cheese-filled	1.0
machinegun	1.0
officeholders	1.0
over-balanced	1.0
dermatologists	1.0
newly-emerging	1.0
stoked	0.971214005355
lower-key	1.0
ribozymes	1.0
ill-founded	1.0
god-kings	1.0
reclassify	1.0
pre-tax	0.771428970975
university.	1.0
one-inch	0.764653501492
predited	1.0
infraction	1.0
marshall	0.495901900912
honeymoon	0.83265707236
nongovernmental	1.0
district-based	1.0
administer	0.95465807715
beings	0.779717676877
one-fourth	0.680003653434
marshals	1.0
hallucinogenic	1.0
shoots	0.726938629921
off-the-cuff	1.0
appropriators	0.881007506936
supply-and-demand	1.0
stab	0.786499124186
blood-coagulation	1.0
foothold	0.827714790792
approx.	1.0
coordinators	1.0
refinancings	1.0
altitude	0.907493349612
lastest	0.869367640509
mutiliated	1.0
tame	0.812949246077
systems.	1.0
publicly-traded	1.0
grasping	0.964100409106
despises	1.0
tree-clearing	1.0
condensor	1.0
cautioning	0.938666253976
rapes	1.0
medallists	1.0
contusions	1.0
imaged	1.0
adjournments	1.0
grooms	1.0
self-catheterisation	1.0
perfumes	1.0
waistcoat	1.0
trolley-buses	1.0
creator-god	1.0
lapses	0.975072987274
hunkiest	1.0
denoting	1.0
nonvoting	0.670371146319
hot-tempered	0.907579976582
being.	1.0
de-stocking	0.903231147597
verde	0.872672842638
perfumed	0.947547419448
commercial-free	1.0
she-devils	1.0
spokesperson	0.915679251627
inabilty	1.0
safeguard	0.852424568094
incinerator	0.787117773854
www.company.com	1.0
unliveable	1.0
duel	0.897685142011
rousted	1.0
humbled	0.970153862179
flawlessly	1.0
azo	1.0
arrays	1.0
poverty-ridden	1.0
morning	0.549442667573
fascist-like	1.0
smashes	1.0
dominants	1.0
break-up	0.821660833091
imporving	1.0
open-air	1.0
unanimous	0.900840866627
servings	1.0
soldering	0.773020739898
sportifs	1.0
duer	1.0
dues	1.0
refillable	0.735632860773
passenger	0.860952533939
disgrace	0.94537839052
unvieled	1.0
extenuated	1.0
megahertz	1.0
chipped	0.818032163984
fourballs	1.0
age-groups	1.0
sanatoria	1.0
forestland	1.0
ana	0.752115844975
sentimentality	0.93465376267
coal-based	1.0
bedsheet	1.0
decapitation	1.0
timezone	1.0
slagheaps	1.0
fibroids	1.0
aveage	1.0
triangles	0.834293169346
preconfirmation	1.0
slurring	1.0
mid-sixties	1.0
wading	1.0
eventual	0.839062299248
minds.	1.0
storybook	1.0
use-by	1.0
oxygenated	1.0
rebelious	1.0
narrowband	1.0
underfed	1.0
role	0.823268714209
brent	0.815911486523
remanufactures	1.0
carbonaceous	1.0
tamely	1.0
oxygenates	1.0
truncheons	1.0
technology-oriented	1.0
time-keeping	1.0
diagonals	1.0
theorist	0.933045171393
intend	0.780017081022
preannouncement	1.0
palms	0.714341507046
units.	1.0
apartheid-free	1.0
disctrict	1.0
outage	0.876338364511
contactor	1.0
plants.	1.0
president-for-life	1.0
much-admired	1.0
substitue	1.0
televsion	1.0
frustation	1.0
smelling	0.867259471777
variable	0.843395160024
transporter	0.861061955634
unrisked	1.0
hawker	1.0
camisoles	1.0
explosions	0.820203374925
salmonella	0.796893481592
exuberantly	1.0
laughed	0.772728800995
multi-application	1.0
energy-rich	1.0
farewelling	1.0
multi-denominational	1.0
health-giving	1.0
toll-road	1.0
yield-lowering	1.0
worker-based	1.0
over-estimated	1.0
ordination	1.0
spirital	1.0
reversible	0.829697095477
stoking	0.90725196193
broker-based	1.0
over-estimates	1.0
erred	0.896656686348
higher-price	1.0
steelhead	1.0
jewel-encrusted	1.0
embrittled	1.0
gown	1.0
age-defying	1.0
disassociate	0.995069535032
whoever	0.713121265387
scalps	0.832968096618
machination	1.0
disaster-related	1.0
field-goal	1.0
fivefold	0.806156722102
cushy	1.0
experiments	0.699868234742
phonenumber	1.0
bemedalled	1.0
bandits	1.0
serially	1.0
encourageing	1.0
chair	0.875982474103
anti-fertility	1.0
economy-wide	1.0
co-prime	1.0
pressure-sensitive	1.0
injectible	1.0
amplification	1.0
grapples	0.878036191458
qualtiy	1.0
cardlock	1.0
freelance	1.0
megawatts	0.917709872864
photocopiers	0.765802038382
fist	0.877892753265
crater	1.0
overregulation	1.0
grappled	0.893716108284
cliched	0.484557395648
parimutuel	1.0
foreseable	1.0
macho	0.881733748669
poorly-constructed	1.0
taconite	1.0
methodical	0.756031865622
boom/bust	1.0
tenacious	0.950983480194
over-the-top	1.0
downloading	1.0
paychecks	0.90964013064
forestries	1.0
jerk	1.0
slash-and-burn	1.0
strenghened	1.0
expandable	1.0
intake	0.94319738033
biopharmaceuticals	1.0
radioisotope	1.0
hardwork	1.0
stitchers	1.0
embark	0.729001882212
gloomy	0.859395579382
self-governments	1.0
instil	1.0
stays	0.823538283296
monetisation	1.0
southpaw	1.0
pranced	1.0
in-roads	1.0
exact	0.804038542366
minute	0.678890300329
currency-specific	1.0
ammounts	1.0
super-maximum	1.0
cooks	0.801120849965
super-regulator	1.0
dextropropoxyphene	1.0
prizemoney	1.0
valley	0.727616874225
advertising-related	1.0
twin-domed	1.0
btween	1.0
istitutions	1.0
skewed	0.944556025294
refueled	1.0
pursue	0.800592326991
illustrators	1.0
too-low	1.0
two-seeded	1.0
defaults	0.816702310039
day-traders	1.0
threee	1.0
prefects	1.0
consititutional	1.0
once-booming	1.0
multiprocessing	1.0
once-prosperous	1.0
batsmen	1.0
mail-boxes	1.0
no-shows	1.0
director/officer	1.0
meadow	1.0
versatility	1.0
intial	1.0
hindered	0.892673297843
consolidates	0.828576450421
copyrighted	0.497373839996
lengthened	0.851827462451
gnawed	1.0
values-based	1.0
shirts	0.750053996349
blose	1.0
catolog	1.0
patient	0.878245275412
six-seat	1.0
adorns	1.0
breakthough	1.0
halyards	1.0
bagging	1.0
headset	1.0
digtal	1.0
post-reform	1.0
crop-based	1.0
celebrated	0.815088780502
deep-cut	1.0
electrocutions	1.0
wayward	0.982304457261
kabul	0.843316872172
cobalt-rich	1.0
econimic	1.0
paedophila	1.0
developping	1.0
re-delivery	1.0
geography	0.856042882143
boost	0.869857551896
roller-blading	1.0
unintentionally	0.885600600251
performant	1.0
drafted	0.866629738571
coccyx	1.0
oldies	1.0
climbs	0.786282799979
honour	1.0
terabytes	1.0
espcially	1.0
ankle-length	1.0
paedophile	1.0
credit-checking	1.0
nemesis	0.92626874842
