word	similarity
consolidated	0.968932844846
visability	1.0
scuh	1.0
airbag	1.0
portrayed	1.0
career-enhancing	1.0
lasso	1.0
claudication	1.0
terrific	0.896568468909
upsides	1.0
sweetly-struck	1.0
ham	0.913349697476
duffer	1.0
out-of-town	0.938207867744
on-growing	1.0
weeeks	1.0
espouses	1.0
had	0.672687153408
insubordination	1.0
watercolour	1.0
duffed	1.0
over-booked	1.0
nondelivery	1.0
mistyped	1.0
beloved	1.0
duffel	1.0
mar	0.953404875127
has	0.693049527479
espoused	1.0
transition-related	1.0
power-producing	1.0
trip.	1.0
loyalism	1.0
unblinkingly	1.0
eldery	1.0
test-fire	1.0
municipal	0.893246724686
cysts	1.0
irretrievable	1.0
elders	1.0
survival	0.778879481641
online	0.980650866297
hazelnuts	1.0
unequivocally	1.0
palazzo	1.0
non-poverty	1.0
preceeds	1.0
indicative	1.0
compaction	1.0
saying	0.82423807652
clustered	1.0
swamps	1.0
shadow	0.964837210306
replace	0.929816426369
annihiliation	1.0
riskiness	1.0
working-to-rule	1.0
masonic	1.0
pennies	1.0
six-cylinder	1.0
subseqently	1.0
fournir	1.0
emphasied	1.0
pro-liberalisation	1.0
experimentally	1.0
tier	0.878682093386
misdemeanors	1.0
unabashedly	1.0
proofers	1.0
front-loading	1.0
assocated	1.0
unsinkable	1.0
crowd	0.620852379074
taing	1.0
walk-on	1.0
add	0.943630792892
mosques	1.0
ash	1.0
crown	0.898872317804
postmaster	1.0
proportionally	1.0
deflection	1.0
crows	1.0
mishit	1.0
bird-pollinated	1.0
prospectuses	1.0
re-escalation	1.0
late-winter	1.0
billboard	1.0
fiduciary	1.0
below-inflation	1.0
decollectivisation	1.0
superstructure	1.0
botton	1.0
peerless	1.0
double-agent	1.0
lockdown	1.0
inhuman	0.864753109445
plucked	0.919283782092
nearsightedness	1.0
sledge	1.0
demystifying	1.0
six-axle	1.0
inflation-target	1.0
syphilis	1.0
depeartment	1.0
six-game	0.86789076745
monetization	1.0
completly	1.0
sensitising	1.0
murrelet	1.0
non-exceptional	1.0
unequipped	1.0
low-yielding	1.0
giant-sized	1.0
varicose	1.0
black-and-blue	1.0
inter-continental	1.0
unbroadcast	1.0
orimulsion	1.0
narow	1.0
brigader	1.0
brigades	1.0
threes	1.0
stutter	1.0
starring	0.874230285128
mediocrity	1.0
filaments	1.0
three-to-nine	1.0
tax-supported	1.0
allthe	1.0
accelerations	1.0
visitng	1.0
stoker	1.0
stokes	1.0
behavour	1.0
restlessness	1.0
spaceships	1.0
walrus	1.0
decomissioning	1.0
anomalous	1.0
cheese-filled	1.0
machinegun	0.921479032608
officeholders	1.0
over-balanced	1.0
dermatologists	1.0
newly-emerging	1.0
stoked	1.0
lower-key	1.0
ribozymes	1.0
ill-founded	1.0
god-kings	1.0
reclassify	1.0
pre-tax	0.950718875691
university.	1.0
one-inch	1.0
predited	1.0
infraction	1.0
marshall	0.782914118561
honeymoon	1.0
nongovernmental	1.0
district-based	1.0
administer	0.614551108274
beings	0.893467753708
one-fourth	1.0
marshals	1.0
hallucinogenic	1.0
shoots	1.0
off-the-cuff	1.0
appropriators	1.0
supply-and-demand	1.0
stab	0.854083085165
blood-coagulation	1.0
foothold	1.0
approx.	1.0
coordinators	1.0
refinancings	1.0
altitude	1.0
lastest	1.0
mutiliated	1.0
tame	1.0
systems.	1.0
publicly-traded	1.0
grasping	1.0
despises	1.0
tree-clearing	1.0
condensor	1.0
cautioning	1.0
rapes	1.0
medallists	1.0
contusions	1.0
imaged	1.0
adjournments	1.0
grooms	1.0
self-catheterisation	1.0
perfumes	1.0
waistcoat	1.0
trolley-buses	1.0
creator-god	1.0
lapses	1.0
hunkiest	1.0
denoting	1.0
nonvoting	1.0
hot-tempered	1.0
being.	1.0
de-stocking	1.0
verde	1.0
perfumed	1.0
commercial-free	1.0
she-devils	1.0
spokesperson	1.0
inabilty	1.0
safeguard	1.0
incinerator	1.0
www.company.com	1.0
unliveable	1.0
duel	0.950072439709
rousted	1.0
humbled	1.0
flawlessly	1.0
azo	1.0
arrays	1.0
poverty-ridden	1.0
morning	0.932280975713
fascist-like	1.0
smashes	1.0
dominants	1.0
break-up	1.0
imporving	1.0
open-air	1.0
unanimous	1.0
servings	1.0
soldering	1.0
sportifs	1.0
duer	1.0
dues	1.0
refillable	1.0
passenger	0.950864457781
disgrace	0.666220682884
unvieled	1.0
extenuated	1.0
megahertz	1.0
chipped	0.595784130136
fourballs	1.0
age-groups	1.0
sanatoria	1.0
forestland	1.0
ana	0.907010563633
sentimentality	1.0
coal-based	1.0
bedsheet	1.0
decapitation	1.0
timezone	1.0
slagheaps	1.0
fibroids	1.0
aveage	1.0
triangles	1.0
preconfirmation	1.0
slurring	1.0
mid-sixties	1.0
wading	1.0
eventual	0.919763230239
minds.	1.0
storybook	1.0
use-by	1.0
oxygenated	1.0
rebelious	1.0
narrowband	1.0
underfed	1.0
role	0.863186155841
brent	0.947543979193
remanufactures	1.0
carbonaceous	1.0
tamely	1.0
oxygenates	1.0
truncheons	1.0
technology-oriented	1.0
time-keeping	1.0
diagonals	1.0
theorist	1.0
intend	0.691282815268
preannouncement	1.0
palms	1.0
units.	1.0
apartheid-free	1.0
disctrict	1.0
outage	1.0
contactor	1.0
plants.	1.0
president-for-life	1.0
much-admired	1.0
substitue	1.0
televsion	1.0
frustation	1.0
smelling	1.0
variable	0.943850466228
transporter	1.0
unrisked	1.0
hawker	1.0
camisoles	1.0
explosions	0.690509764378
salmonella	1.0
exuberantly	1.0
laughed	0.758561881139
multi-application	1.0
energy-rich	1.0
farewelling	1.0
multi-denominational	1.0
health-giving	1.0
toll-road	1.0
yield-lowering	1.0
worker-based	1.0
over-estimated	1.0
ordination	1.0
spirital	1.0
reversible	1.0
stoking	1.0
broker-based	1.0
over-estimates	1.0
erred	1.0
higher-price	1.0
steelhead	1.0
jewel-encrusted	1.0
embrittled	1.0
gown	0.926774474792
age-defying	1.0
disassociate	1.0
whoever	0.848526355641
scalps	1.0
machination	1.0
disaster-related	1.0
field-goal	1.0
fivefold	1.0
cushy	1.0
experiments	1.0
phonenumber	1.0
bemedalled	1.0
bandits	1.0
serially	1.0
encourageing	1.0
chair	1.0
anti-fertility	1.0
economy-wide	1.0
co-prime	1.0
pressure-sensitive	1.0
injectible	1.0
amplification	1.0
grapples	1.0
qualtiy	1.0
cardlock	1.0
freelance	0.939550123102
megawatts	0.974523203011
photocopiers	1.0
fist	1.0
crater	1.0
overregulation	1.0
grappled	1.0
cliched	1.0
parimutuel	1.0
foreseable	1.0
macho	1.0
poorly-constructed	1.0
taconite	1.0
methodical	1.0
boom/bust	1.0
tenacious	1.0
over-the-top	1.0
downloading	1.0
paychecks	1.0
forestries	1.0
jerk	1.0
slash-and-burn	1.0
strenghened	1.0
expandable	1.0
intake	1.0
biopharmaceuticals	1.0
radioisotope	1.0
hardwork	1.0
stitchers	1.0
embark	1.0
gloomy	0.905499880961
self-governments	1.0
instil	1.0
stays	1.0
monetisation	1.0
southpaw	1.0
pranced	1.0
in-roads	1.0
exact	0.818237243723
minute	0.542201232747
currency-specific	1.0
ammounts	1.0
super-maximum	1.0
cooks	1.0
super-regulator	1.0
dextropropoxyphene	1.0
prizemoney	1.0
valley	0.95926281551
advertising-related	1.0
twin-domed	1.0
btween	1.0
istitutions	1.0
skewed	1.0
refueled	1.0
pursue	0.93254666018
illustrators	1.0
too-low	1.0
two-seeded	1.0
defaults	1.0
day-traders	1.0
threee	1.0
prefects	1.0
consititutional	1.0
once-booming	1.0
multiprocessing	1.0
once-prosperous	1.0
batsmen	1.0
mail-boxes	1.0
no-shows	1.0
director/officer	1.0
meadow	0.942429822408
versatility	1.0
intial	1.0
hindered	0.879807157562
consolidates	1.0
copyrighted	1.0
lengthened	1.0
gnawed	1.0
values-based	1.0
shirts	1.0
blose	1.0
catolog	1.0
patient	0.906758279979
six-seat	1.0
adorns	1.0
breakthough	1.0
halyards	1.0
bagging	1.0
headset	1.0
digtal	1.0
post-reform	1.0
crop-based	1.0
celebrated	0.864354003133
deep-cut	1.0
electrocutions	1.0
wayward	1.0
kabul	0.925426963905
cobalt-rich	1.0
econimic	1.0
paedophila	1.0
developping	1.0
re-delivery	1.0
geography	0.943894342772
boost	0.878518615225
roller-blading	1.0
unintentionally	1.0
performant	1.0
drafted	0.937666081471
coccyx	1.0
oldies	1.0
climbs	0.699602567417
honour	0.882819550241
terabytes	1.0
espcially	1.0
ankle-length	1.0
paedophile	0.714442236355
credit-checking	1.0
nemesis	0.864810875434
owuld	1.0
address	0.812251661694
mother-of-four	1.0
buy-writes	1.0
dwindling	1.0
volume-wise	1.0
rework	1.0
blunter	1.0
lock-stock-and-barrel	1.0
mafioso	1.0
enroll	1.0
shamelessness	1.0
accomplishes	1.0
mafiosi	1.0
dusty	0.915293173885
impacted	1.0
mooncakes	1.0
procedurally	1.0
red-ink	1.0
fivesome	1.0
drum-roll	1.0
snowbirds	1.0
irregulars	1.0
food-industry	1.0
abnormals	0.786880638547
home-and-away	1.0
ill-fated	0.854294230356
network-centered	1.0
tiedowns	1.0
retreatment	1.0
overnights	1.0
engineer	0.964402722139
stockbuilding	1.0
apppears	1.0
umps	1.0
teamworking	1.0
overbilled	1.0
cacophony	1.0
ex-party	1.0
re-occuring	1.0
samba	1.0
public.	1.0
womenswear	1.0
betraying	1.0
earnout	1.0
overseas-funded	1.0
tour-opening	1.0
instal	1.0
ex-wives	1.0
long-maturity	1.0
househould	1.0
storeowners	1.0
undergone	0.533855485351
scandal-ridden	1.0
working	0.834523862321
perished	1.0
chugs	1.0
wane	1.0
publicly-announced	1.0
seeeing	1.0
bouys	1.0
sisterly	1.0
vigour	1.0
opposed	0.952703028929
sub-brokers	1.0
go-slow	0.970483278947
liberalizing	1.0
familar	1.0
pavilions	1.0
